"","facebook_I_alphas","facebook_I_gammas","facebook_I_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_clicks_P_alphas","search_clicks_P_gammas","search_clicks_P_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","tv_S_inflexion","ooh_S_inflexion","print_S_inflexion","facebook_I_inflexion","search_clicks_P_inflexion","newsletter_inflexion","tv_S_inflation","ooh_S_inflation","print_S_inflation","facebook_I_inflation","search_clicks_P_inflation","newsletter_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",2.15687141075,0.62429816741,0.1521053826,0.70842750185,0.4531427555,0.22956024526,0.50185735051675,0.50498540769,0.39325874266,2.65130167525,0.48437328882,0.1673648995,1.5466415975,0.52347502443,0.15342064164,0.795878137,0.39430454915,0.311984037325,0.72599900318,62540.3858781773,258474.027098363,13561.8926031297,9763.67496801417,10969.5016133121,51459.0556985151,1.4531737120987,1.64800056235364,1.20084599613554,1.1748718085451,1.18076134157287,1.29534482080258,0.945123441406873,0.978445719825489,0.979760423221474,0.0510667682350532,0.0383032245126485,0.0468598799746281,0.0383032245126485,0.589908977768949,0,7997.4391906033,2.21357816e-05,65481090.2533626,1e-04,0,0.172879934310913,60.025505065918,"3_206_5",3,206,5,1440,TRUE,TRUE,2,0.140773944569464,6,FALSE
"12",1.717568255,0.62610719757,0.198656763,1.48147991925,0.8357045694,0.27073892182,0.5114551580975,0.65968596965,0.38704710811,2.2785627305,0.72390926067,0.122536996084,1.37841720675,0.84162485965,0.021840805281,1.85276368975,0.97283518155,0.36306044965,0.72338167427,154795.714569246,336312.730577755,20268.2091613554,9818.72669157752,15552.7758744537,98569.5257644888,1.56952551272974,1.63130885347777,1.13957128670864,1.24164483972627,1.02232133856298,1.36766247663491,0.939562392397464,0.960007414032854,0.97329147234531,0.0537763100860681,0.0523541055814724,0.0540154326446215,0.0523541055814724,0.225730999755314,0,54753.9650669079,0.0007362534271,65481090.2533626,1e-04,0,0.179298877716064,60.3015060424805,"3_207_2",3,207,2,1444,FALSE,TRUE,3,0.0296795851314604,6,FALSE
"13",1.717568255,0.62610719757,0.198656763,1.48147991925,0.8357045694,0.27073892182,0.5114551580975,0.59047689321,0.38381016451,2.259808201,0.63355271201,0.122466620908,1.37841720675,0.84162485965,0.021840805281,1.85276368975,0.97283518155,0.36306044965,0.72338167427,154795.714569246,300413.741581691,17738.3815743597,9818.72669157752,15552.7758744537,98569.5257644888,1.56952551272974,1.62274382850843,1.13947999151564,1.24164483972627,1.02232133856298,1.36766247663491,0.939519864224263,0.95981757907035,0.973201146623896,0.0537952271654865,0.052478214504037,0.0541066931004532,0.052478214504037,0.224460964969621,0,54753.9650669079,0.0007362534271,65481090.2533626,1e-04,0,0.166786909103394,61.5181648731232,"3_211_4",3,211,4,1474,FALSE,TRUE,4,0.0295605955410491,6,FALSE
"14",1.717568255,0.62610719757,0.198656763,1.15298962775,0.70289851,0.27073892182,0.5114551580975,0.59047689321,0.38381016451,2.259808201,0.63355271201,0.122466620908,1.37841720675,0.84162485965,0.021840805281,1.85276368975,0.97283518155,0.36306044965,0.72338167427,154795.714569246,300413.741581691,17738.3815743597,9818.72669157752,15552.7758744537,82905.3415862127,1.56952551272974,1.62274382850843,1.13947999151564,1.24164483972627,1.02232133856298,1.36766247663491,0.939195332400985,0.960601057858826,0.973178648276307,0.0539393646217586,0.0519640846517025,0.0541294003369744,0.0519640846517025,0.230920403847907,0,54753.9650669079,0.0007362534271,65481090.2533626,1e-04,0,0.162451028823853,62.7318489551544,"3_215_6",3,215,6,1504,FALSE,TRUE,3,0.0306734581683463,6,FALSE
"15",1.81165986625,0.6272422468,0.19601876013,1.1043957785,0.65627840052,0.27753396334,0.5135032849425,0.61999943283,0.3858700489,2.207812393,0.50837232395,0.13672839787,1.349699799,0.76955833225,0.0352446288,2.3999923745,0.77704692462,0.4190618568,0.72463512653,124361.698936686,315844.240313642,14233.60170376,9834.81734992664,14395.0016378386,77912.6548194592,1.72050760410143,1.6281838967429,1.15828405744836,1.23765461540568,1.03651310856667,1.38037727924601,0.937633055363682,0.95944338051048,0.97215708220939,0.0546279120169481,0.0527219997898178,0.0551506020466782,0.0527219997898178,0.22282921015323,0,60236.3810593219,0.0008199869793,65481090.2533626,1e-04,0,0.156093835830688,67.0316820144653,"3_231_1",3,231,1,1611,FALSE,TRUE,4,0.0303060308716433,6,FALSE
"16",2.0486924535,0.6493873376,0.1901420352,0.6553132879,0.48468561041,0.26200323379,0.5210055614,0.354773727491,0.38915449024,2.47376603025,0.68420537743,0.106959932857,1.42763159175,0.86938410648,0.05846656584,1.886961983,0.82301215386,0.40750501935,0.72459571823,131528.344664981,181109.537395072,19156.5206756051,10178.1829204264,16614.064557252,56696.9269780728,1.68702324629622,1.63693375036423,1.11971308033918,1.22885878696403,1.06204217327048,1.35165576945862,0.939482650894651,0.961962503215122,0.972643013910987,0.0538117746785477,0.0510583722507952,0.0546672226152529,0.0510583722507952,0.237330316283678,0,54348.3556537837,0.0007300585092,65481090.2533626,1e-04,0,0.160752058029175,71.6860358715057,"3_244_5",3,244,5,1706,FALSE,TRUE,2,0.0323476053356626,6,FALSE
"17",2.658842977,0.65858001634,0.13613667585,0.81912395875,0.4468816783,0.25891722535,0.513824415405,0.4542201143,0.39794654107,2.860372271,0.47002466901,0.1931346022,1.64656895725,0.49299755853,0.21646646421,1.86031176125,0.7199475672,0.38186609165,0.72495461762,114744.123788288,233203.000976924,13160.5253709198,10291.8895544174,11030.4287389033,52123.8274292451,1.61718843627064,1.66082518254607,1.23913698604472,1.15362170955917,1.27520382006502,1.34609015886801,0.942889200908907,0.972446255899967,0.977928977156085,0.0520959615923701,0.0433070782379541,0.0489341093975582,0.0433070782379541,0.310875803806783,0,10702.1994027223,6.344588662e-05,65481090.2533626,1e-04,0,0.164628982543945,80.3758800029755,"3_275_3",3,275,3,1921,TRUE,TRUE,4,0.0481092507880226,6,TRUE
"18",1.64445479575,0.6318204841,0.14350944639,1.301245401,0.73238086283,0.38744414944,0.5459437882,0.37770970732,0.38987984677,1.793962437,0.50157776149,0.1352972158,0.90615768625,0.75986457657,0.019669725414,2.51310499025,0.73746626609,0.46906681185,0.72409013594,118989.295820799,192907.833897689,14043.3583497007,9877.11745647855,14014.442890171,97674.4250014924,1.88209920560171,1.63887880427547,1.15636917916556,1.16333455379647,1.02005862083648,1.62463530289715,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,0,0.153481960296631,81.1948418617249,"3_278_6",3,278,6,1945,FALSE,TRUE,1,0.0289488836411577,6,FALSE
"19",1.397730588,0.60679385835,0.14051915628,0.6985433025,0.53092141394,0.30365699137,0.5012478607505,0.313720674779,0.39619548568,1.83654954825,0.38345015462,0.14430293812,1.0317214345,0.85890074877,0.04440325404,2.95458588725,0.83998073451,0.6067416892,0.72468632273,154475.58238886,160883.662097604,10736.0140543971,9484.53250457672,16201.5450247611,64675.1377865005,2.53760948857998,1.65601147688361,1.16852473495191,1.15937509893914,1.04643567428532,1.43153730092027,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,0,0.165251016616821,82.2372579574585,"3_282_2",3,282,2,1969,FALSE,TRUE,3,0.0310290705271182,6,FALSE
"20",0.8782358405,0.64238839558,0.22220791878,0.75739001825,0.91354222398,0.1536283816,0.5205165211875,0.55815488951,0.37101511672,1.93613605025,0.84417856122,0.1713357214,1.033512644,0.360338982081,0.23585143137,2.764489838,0.90976931862,0.3762322588,0.63769361399,144922.288448099,281738.142070584,23636.1034765819,10090.7181065014,8232.25310674963,97400.4131366117,1.60260919886534,1.58974961514665,1.2065917599258,1.27846478073936,1.307319814719,1.18020649065529,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,0,0.139403104782104,35.9387018680573,"4_124_1",4,124,1,862,FALSE,TRUE,4,0.0238987620995699,7,FALSE
"21",0.95188030825,0.96154545793,0.28740503526,0.78420712025,0.94815920806,0.11115694204,0.525588484225,0.6244645838,0.37793941291,1.8358311695,0.87384259464,0.15972175909,0.81004414725,0.43689954544,0.23246180505,2.93946194475,0.86526838375,0.390168502,0.6304150148,138017.65829666,316544.854466829,24466.4479750795,15187.7136022616,9944.75824565816,97945.8359293959,1.63916230696734,1.60743681151443,1.1899385322252,1.39304710907031,1.30158906512107,1.12426396152412,0.933230574214384,0.957717964650216,0.973096390616917,0.0573168519449096,0.0532614892214317,0.0495100721424079,0.0532614892214317,0.213869571155455,0,103535.542869356,0.001481299917,65481090.2533626,1e-04,0,0.2516028881073,52.4389879703522,"4_181_4",4,181,4,1264,FALSE,TRUE,3,0.0235421820451183,7,FALSE
"22",1.14928792525,0.61494278522,0.22253051697,0.664087018825,0.94680247751,0.122054130637,0.52134298629,0.62397592955,0.3786511885,1.86144469,0.85964909672,0.16441482565,0.8197062025,0.44782907377,0.23039261154,2.84864611125,0.8848537926,0.3909338802,0.631681049,141152.747624747,316436.374648858,24069.1271857623,9659.82993431577,10170.7641048433,98578.0314493341,1.64121805096407,1.60927726147525,1.19661243727654,1.27898457933558,1.29811511908657,1.13810938329387,0.933590997961233,0.958987551038814,0.97372538848761,0.0571619434038673,0.0524557637114465,0.0489278842682391,0.0524557637114465,0.216914996530773,0,87229.4668833252,0.001232255396,65481090.2533626,1e-04,0,0.15674090385437,60.0529489517212,"4_208_2",4,208,2,1451,FALSE,TRUE,3,0.0234574011129177,7,FALSE
